dataset,filename,stem,extension,size_bytes,width,height,mode,md5,phash,path
dataset_B,0580.jpg,0580,.jpg,82098,960,1125,RGB,41b784f9402b7cadcddb5b1cbea658b2,aace4d0eae7dd220,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0580.jpg
dataset_B,0581.JPG,0581,.jpg,61431,414,489,RGB,cb08d8909bb29dcfe0a9ecd7ac035dc8,91933bc9c1a1687f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0581.JPG
dataset_B,0582.jpg,0582,.jpg,189704,929,1162,RGB,c7c1249ed21d46b98df5dceb9f314f78,fd856a5e207cc2ca,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0582.jpg
dataset_B,0583.JPG,0583,.jpg,151533,960,720,RGB,4d0a637caadb798e9944b045505a5a1d,e2cb5e1485f3e268,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0583.JPG
dataset_B,0584.JPG,0584,.jpg,152358,960,1280,RGB,de63252d40abfba8b1dec4cf5839b9f8,8aac73d3456d4bc1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0584.JPG
dataset_B,0585.JPG,0585,.jpg,113795,960,720,RGB,4cc42a98bc2117fee5e1da48835e0fd5,c1c047e583a9a7e7,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0585.JPG
dataset_B,0586.jpg,0586,.jpg,114380,937,1170,RGB,34129d7725d4ab0e7b672f3da8b480f3,cad3df289297b422,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0586.jpg
dataset_B,0587.JPG,0587,.jpg,113773,960,720,RGB,27621df0630927521c56e5824ade89f2,ad464e4c9d35f690,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0587.JPG
dataset_B,0588.jpg,0588,.jpg,157061,1080,1080,RGB,58776ce2c41cb35b76032dd8c2f52184,c30e3c62cb4f7174,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0588.jpg
dataset_B,0589.JPG,0589,.jpg,57348,887,666,RGB,97785008cd5ce8a5ede6edd1259f7218,bdf5d0cb828a0f68,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0589.JPG
dataset_B,0590.JPG,0590,.jpg,101735,720,960,RGB,af87f310deb9bcab42e41dcaf6a94a69,cc3873669ccc32b3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0590.JPG
dataset_B,0591.JPG,0591,.jpg,43226,307,409,RGB,014d82b789dbe3e47c1f1b88ef66c015,cc8c2ed7c06ddd82,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0591.JPG
dataset_B,0592.JPG,0592,.jpg,105992,720,960,RGB,9c009878ee1a28249c24c16cde535f58,b35b5be1871ab025,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0592.JPG
dataset_B,0593.jpg,0593,.jpg,170734,1080,1080,RGB,6b90704ba483c26acb8bd94502fa2f95,fe86d67e70618189,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0593.jpg
dataset_B,0594.JPG,0594,.jpg,119633,960,720,RGB,af90836ebac8a3c8e184f277f69332e1,b45a7c69982d3374,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0594.JPG
dataset_B,0595.JPG,0595,.jpg,152007,960,720,RGB,465f67cc594de6827057299abfd39148,be3273d1d92820f3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0595.JPG
dataset_B,0596.JPG,0596,.jpg,108398,960,720,RGB,346638a3378097e6dba08e6b4d9ac591,f4a39e397326a4d0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0596.JPG
dataset_B,0597.JPG,0597,.jpg,140667,720,960,RGB,e913d0e05d927c33a94a01778ec717e9,8387975c89a1a3eb,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0597.JPG
dataset_B,0598.JPG,0598,.jpg,91815,540,960,RGB,e0a44aab4c2e75e0be2302d3e6e808d8,d087a3080ff1f59d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0598.JPG
dataset_B,0599.JPG,0599,.jpg,74965,640,425,RGB,a3f7fffe24336e7754e091cc12711129,9d914c47d0db23cd,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0599.JPG
dataset_B,0600.JPG,0600,.jpg,62014,480,480,RGB,ca41120c07a88c801def41a54e0861cf,cc071fe9e71ad106,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0600.JPG
dataset_B,0601.JPG,0601,.jpg,61484,480,456,RGB,6358b6f56008fc29087b5fc99a24c841,a982dac9e7d99560,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0601.JPG
dataset_B,0602.JPG,0602,.jpg,61867,296,528,RGB,6166e2c8cb4f3b95b5847dd125ae56cc,cb7042472f9cbc35,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0602.JPG
dataset_B,0603.jpg,0603,.jpg,221205,1080,1350,RGB,d7dffa2b0f62656bf41efc9682f6dfbc,aa86d656d268a9ad,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0603.jpg
dataset_B,0604.jpg,0604,.jpg,32228,1080,617,RGB,b3a68519dc8506f3cea3420165258151,a1e32f9c6624b1b9,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0604.jpg
dataset_B,0605.JPG,0605,.jpg,147742,959,963,RGB,5019c256e3ecdfd8caeda1b110bd0b05,cec4c424e1d1f9f8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0605.JPG
dataset_B,0606.JPG,0606,.jpg,55199,502,496,RGB,c09129d8d572cedbc52532b1f35f2d03,a9d6db40a15ba699,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0606.JPG
dataset_B,0607.JPG,0607,.jpg,47163,485,473,RGB,940cbf4424eca30f4085bbeaf3e0477c,f197701d6a988e6a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0607.JPG
dataset_B,0608.JPG,0608,.jpg,86046,749,759,RGB,d2e0d1728042b9e6691b15f25374239e,899327233797d2c6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0608.JPG
dataset_B,0609.JPG,0609,.jpg,280975,960,960,RGB,2f2a741e9cfb46fc92f3beb103f644dc,fde2c08d869f98b0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0609.JPG
dataset_B,0610.jpg,0610,.jpg,195821,1080,1346,RGB,f4060e41bf992a39e85da27f8b10e6f8,ae06d67bf1a10a8b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0610.jpg
dataset_B,0611.JPG,0611,.jpg,85113,374,371,RGB,dc33e68fa5153a7574879589855894ab,b19b1fc268c5ae68,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0611.JPG
dataset_B,0612.jpg,0612,.jpg,43690,1080,1080,RGB,2924edc4159731e7dde3e7e4d44a39f3,bb3be4640e83b331,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0612.jpg
dataset_B,0613.JPG,0613,.jpg,149815,720,720,RGB,8625a8620f0baeb504f0ef191d3140ba,f0f2e31998bae154,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0613.JPG
dataset_B,0614.JPG,0614,.jpg,63985,479,479,RGB,297937b1b6f8859b82abc68353deec68,d5c1913df474a598,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0614.JPG
dataset_B,0615.JPG,0615,.jpg,166238,960,539,RGB,ff3b505f7cf7c420a5bbbc6f9ea58752,ea58b07ad267c32c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0615.JPG
dataset_B,0616.JPG,0616,.jpg,235246,2048,646,RGB,f7729c79848280f3d0c282e9f93317de,a3952b4a2d7ed909,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0616.JPG
dataset_B,0617.JPG,0617,.jpg,1176679,1536,2048,RGB,d1acd41b93ebd96bb96ec9a442ea5a3c,fce92b74d042c2f8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0617.JPG
dataset_B,0618.JPG,0618,.jpg,990573,1536,2048,RGB,a5725cdbc6d214083fcad3b85d2ec07a,819a76758dcd7069,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0618.JPG
dataset_B,0619.jpg,0619,.jpg,195821,1080,1346,RGB,f4060e41bf992a39e85da27f8b10e6f8,ae06d67bf1a10a8b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0619.jpg
dataset_B,0620.JPG,0620,.jpg,160204,960,523,RGB,ce4fb377cfc3abc23bc0c68cb231443d,9b93c46e8b63c42d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0620.JPG
dataset_B,0621.jpg,0621,.jpg,50344,1080,1080,RGB,3540686ffd91660a3f8ca2caf02deb3a,8ccccdc736b2525a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0621.jpg
dataset_B,0622.JPG,0622,.jpg,308833,1080,916,RGB,9e474b35cdf15fc3d0bb43c9a713c04d,8da656c9db6a4d30,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0622.JPG
dataset_B,0623.JPG,0623,.jpg,176866,716,960,RGB,c8cad0e3dea5bad3e8e8c3b478f65184,a98d844f6ae03c3f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0623.JPG
dataset_B,0624.JPG,0624,.jpg,114514,960,640,RGB,1ad5dacda4f77aa8b8316ac5ac4fcdbf,b4d65e81c61cd636,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0624.JPG
dataset_B,0625.JPG,0625,.jpg,230448,960,960,RGB,1c5b5ca9bf3df6fd723deaf69b90001b,8bcb81e99ab321d6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0625.JPG
dataset_B,0626.JPG,0626,.jpg,243711,960,960,RGB,bc9cd981a1bfdbc0903c8d0f4657deb8,825e1e1ce585f3c6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0626.JPG
dataset_B,0627.JPG,0627,.jpg,241096,960,960,RGB,d1f41a4eb5cc2e25c5a6abfb19f31342,b89a8665cd83339b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0627.JPG
dataset_B,0628.JPG,0628,.jpg,202883,960,960,RGB,304d31fdc45b736dff013929d1f520db,aa4291f70c743d6b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0628.JPG
dataset_B,0629.jpg,0629,.jpg,182444,1080,1080,RGB,c6823c0848e7a7c47b5efc462d4be8bf,fe54957a64a1d894,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0629.jpg
dataset_B,0630.JPG,0630,.jpg,73398,720,960,RGB,58f8aede923e90e5a11af6e23dda68c8,a9ab0b8fa4e83a3a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0630.JPG
dataset_B,0631.JPG,0631,.jpg,356872,750,563,RGB,ef2da4813563a06c1471dd6be12604fe,ac861ed6d24b72d8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0631.JPG
dataset_B,0632.jpg,0632,.jpg,355095,1280,720,RGB,af1d10492a13010ee39b6f2b514a2716,e181ea1d8379da69,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0632.jpg
dataset_B,0633.jpg,0633,.jpg,62203,900,1125,RGB,ef1992fc4c9c3aa46bbb4b3e1ea3b7f9,ee3313cc724fc4b0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0633.jpg
dataset_B,0634.jpg,0634,.jpg,68581,900,1125,RGB,551d2a0f302df4bbcff388e2a627d8be,eac495e8ba966323,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0634.jpg
dataset_B,0635.jpg,0635,.jpg,30847,334,249,RGB,aec009c94b65a2dad1508b8ddf027118,b8d8d078c865769e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0635.jpg
dataset_B,0636.jpg,0636,.jpg,94283,720,960,RGB,503ec9d7f9974da8d7c10514469e73f2,87d4f83a878b95a4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0636.jpg
dataset_B,0637.jpg,0637,.jpg,172833,800,1000,RGB,ba07073199d07c4312f35d948915fe7a,d425eb14d06b9ae5,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0637.jpg
dataset_B,0638.jpg,0638,.jpg,230720,762,953,RGB,3acde9f1fe7825da09ac22477cde6270,ade4ae2bd43ed024,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0638.jpg
dataset_B,0639.jpg,0639,.jpg,13898,369,500,RGB,cb64aadc0e4602840378097604aacc7a,be5b4eba0ad4982a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0639.jpg
dataset_B,0640.jpg,0640,.jpg,123114,750,750,RGB,aed84d277ddf212bd25b11a5f2d02b0f,f440d135c83fbd15,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0640.jpg
dataset_B,0641.jpg,0641,.jpg,39937,720,960,RGB,d0483de194b093084c47b474ebffff01,c2b6383ccfc3253c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0641.jpg
dataset_B,0642.jpg,0642,.jpg,41637,720,960,RGB,647e4a83246275324ba66e1fa4d67f14,8ef67729310b2b2c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0642.jpg
dataset_B,0643.jpg,0643,.jpg,53174,720,405,RGB,69c0f77e7757ede983491b041c30f162,d5a90296cd7e96c1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0643.jpg
dataset_B,0644.jpg,0644,.jpg,52348,960,605,RGB,8516ed3328bbd5b103fd84193696e213,f8b4ddaae14343a2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0644.jpg
dataset_B,0645.jpg,0645,.jpg,87148,960,720,RGB,d27ec8d74d2f7275c5914b01412df0e4,b9d44ae1f19a9691,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0645.jpg
dataset_B,0646.jpg,0646,.jpg,70864,720,960,RGB,fab55498844ba6dee435e2c8e5b57ca2,9d91f951819d9d92,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0646.jpg
dataset_B,0647.jpg,0647,.jpg,208596,1080,1351,RGB,3176b38e795e78896c6f26e63a18fd6a,9bc94916963eb1f0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0647.jpg
dataset_B,0648.jpg,0648,.jpg,77204,540,960,RGB,bf9c8cfe36bc9602fb1029fadef6d3ba,8c9a7325ca5a1dea,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0648.jpg
dataset_B,0649.jpg,0649,.jpg,84807,720,960,RGB,f718da2af49162e66f585e9ee5326b7a,ca82e045c7efec70,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0649.jpg
dataset_B,0650.jpg,0650,.jpg,52954,768,960,RGB,e61187f14622bd0d20d181dd5283df2d,aab53908e6f71e18,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0650.jpg
dataset_B,0651.jpg,0651,.jpg,54963,900,1125,RGB,64b1d229b8e330e701987160d9169d14,fbd1dcc6862e0a31,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0651.jpg
dataset_B,0652.jpg,0652,.jpg,125978,1117,837,RGB,54b044a809a6dbf8fbcc3a83d8d0172b,bf95529fca8a2a88,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0652.jpg
dataset_B,0653.jpg,0653,.jpg,70577,780,960,RGB,e3ab8b465ec638e19f5e314d06980022,a191534b4cf43d6d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0653.jpg
dataset_B,0654.jpg,0654,.jpg,110519,825,825,RGB,057dd38f3b60ce256ff66cd3820a35d9,e90596ea8fdd70a0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0654.jpg
dataset_B,0655.jpg,0655,.jpg,151299,944,1181,RGB,b9fd315c37f44d69a16825df9bd1bd9b,eae981174e9c7233,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0655.jpg
dataset_B,0656.jpg,0656,.jpg,93097,767,960,RGB,81d2ba63114445b1460dff16fb8bc392,e1638a50567e35b5,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0656.jpg
dataset_B,0657.jpg,0657,.jpg,77064,768,960,RGB,cf078209c3ad0989b9a06d2811ff029b,b21b7b1b81131bf8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0657.jpg
dataset_B,0658.jpg,0658,.jpg,117748,960,960,RGB,f17dab4324dfb9598b9af62b3ed40a83,eb81b51796dac22a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0658.jpg
dataset_B,0659.jpg,0659,.jpg,86180,900,1125,RGB,2afbfe443df870d26a97639ee3728d2a,f06f807a54b68d35,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0659.jpg
dataset_B,0660.jpg,0660,.jpg,161539,775,775,RGB,caa261fba1b69b9de00d21a0364df969,e193c83a8ae1f9cc,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0660.jpg
dataset_B,0661.jpg,0661,.jpg,69741,900,1125,RGB,e2428770989fecfff9447f19bb7c3937,bf97958eb478a440,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0661.jpg
dataset_B,0662.jpg,0662,.jpg,83639,768,960,RGB,e9e9adb47a5daedc67e97d2b63f5dc59,ff3a801d93d39544,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0662.jpg
dataset_B,0663.jpg,0663,.jpg,71721,900,1125,RGB,1a8e7148b678aa37d20bd0e104edaec0,90f0f0dcdad2ccd8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0663.jpg
dataset_B,0664.jpg,0664,.jpg,182678,1080,1350,RGB,5316d63a78b5ba31cc04fd6b6654c034,ead4d55cd8d2d109,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0664.jpg
dataset_B,0665.jpg,0665,.jpg,113001,960,927,RGB,90cc0aec10e4889813860f5163c1e117,a9bfb7c2c6229039,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0665.jpg
dataset_B,0666.jpg,0666,.jpg,88892,900,1125,RGB,563585a196a0796e9227dd899d43e6e5,d4f4376292921f0f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0666.jpg
dataset_B,0667.jpg,0667,.jpg,186609,960,960,RGB,b9c5b7737822a571ce06c625599a28b9,aff63191c216c81f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0667.jpg
dataset_B,0668.jpg,0668,.jpg,82387,900,1125,RGB,f47e790c0cf877224c3658a7feacde70,852d5ed23da1d07a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0668.jpg
dataset_B,0669.jpg,0669,.jpg,130424,768,960,RGB,688599f44ec48cf8acd30993cf33197a,da6ccc5c7c2d848d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0669.jpg
dataset_B,0670.jpg,0670,.jpg,107051,767,960,RGB,63d182499cc7446b674ecb347057a21e,ae8784878c8b873f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0670.jpg
dataset_B,0671.jpg,0671,.jpg,156593,1080,1350,RGB,f9b579c43215445c301a31e39cb9e8a2,e4642e43c323ddb5,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0671.jpg
dataset_B,0672.jpg,0672,.jpg,98566,887,960,RGB,5bed65f6e469acac8cbabbb974223d29,ffe1e05080b5f878,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0672.jpg
dataset_B,0673.jpg,0673,.jpg,131394,771,960,RGB,c81df48e51fd9083989a054bdeaee6fd,faf8d23a2b2524e4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0673.jpg
dataset_B,0674.jpg,0674,.jpg,111845,768,960,RGB,46addc5c988b44af929ed9ed2db39ae6,d715ac4ed7834394,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0674.jpg
dataset_B,0675.jpg,0675,.jpg,102133,767,960,RGB,85d714d909639872851105ff6e691bc7,ce3be839c45f310c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0675.jpg
dataset_B,0676.jpg,0676,.jpg,115965,960,960,RGB,ca9b46382856c4f0976e6e10ae60c750,b177de0f2cb43091,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0676.jpg
dataset_B,0677.jpg,0677,.jpg,83999,768,960,RGB,667f418c0a637fefe1aa311280613ef8,ae33e5a7cc853312,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0677.jpg
dataset_B,0678.jpg,0678,.jpg,65337,900,1125,RGB,996332a11ddfcbff59b09f4efd4100fa,fa20e6979df07038,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0678.jpg
dataset_B,0679.jpg,0679,.jpg,180192,1080,1080,RGB,ec0561264ab0fbf2546b07d0753977b8,ae8303d78575c395,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0679.jpg
dataset_B,0680.jpg,0680,.jpg,115696,960,711,RGB,f238c5a79237db97c780c7b9024fc722,a5d47a62a792a7c8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0680.jpg
dataset_B,0681.jpg,0681,.jpg,111999,906,960,RGB,3b9340ede640ac9ba19921c4dabc8099,e2e2a78d9634708f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0681.jpg
dataset_B,0682.jpg,0682,.jpg,131590,1080,810,RGB,154d0088e6b3c956a73406d7bd118c96,e31e1c355b61e0ba,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0682.jpg
dataset_B,0683.jpg,0683,.jpg,80689,960,720,RGB,0a3e2c468ee8bcae8abab0bec9cbf460,fbb82d95919d049a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0683.jpg
dataset_B,0684.jpg,0684,.jpg,159566,750,750,RGB,80b81385df461e46dbdba53e87687b96,a73d7c4fc32908ca,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0684.jpg
dataset_B,0685.jpg,0685,.jpg,172135,960,960,RGB,7803bd395312199b3e571b06bc16f94e,f6838b6a0ba53571,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0685.jpg
dataset_B,0686.jpg,0686,.jpg,56472,590,767,RGB,e29f3fb3723063965c39d9c3e15aac3a,b5352f94149e8e1d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0686.jpg
dataset_B,0687.jpg,0687,.jpg,133472,780,960,RGB,1a1fb82d031e80f5b15fc8b96d473029,bbad19f8e4918598,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0687.jpg
dataset_B,0688.jpg,0688,.jpg,133545,1080,1351,RGB,0f816a88392527787f60dbebe332ca2f,9b9666339bcc2493,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0688.jpg
dataset_B,0689.jpg,0689,.jpg,44098,1080,808,RGB,50b067e3389cba189389b0f715d3fca7,91c16c3ed3653c93,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0689.jpg
dataset_B,0690.jpg,0690,.jpg,101389,960,795,RGB,f5c86327784a4bcb186ec6e167153087,bdf47ad2c6c0852a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0690.jpg
dataset_B,0691.jpg,0691,.jpg,64455,960,431,RGB,d15750b069eabc9c1d0f38aed57d629d,837b3ca8372d4b68,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0691.jpg
dataset_B,0692.jpg,0692,.jpg,87841,768,960,RGB,180de3ad4b32829c5f705be56eb90fcd,bcb8292fcd613887,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0692.jpg
dataset_B,0693.jpg,0693,.jpg,213875,927,960,RGB,aed3b0011d84f1176617f4a0c4ae4468,a649bb36c134ae93,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0693.jpg
dataset_B,0694.jpg,0694,.jpg,142737,854,960,RGB,1363fc9941d9a7cef2ba9fde252dfffa,9f7262859c7a6781,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0694.jpg
dataset_B,0695.jpg,0695,.jpg,157825,756,945,RGB,d9a6a09243d399470eed46d4a42f34c2,de8ac62794d2279a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0695.jpg
dataset_B,0696.jpg,0696,.jpg,62156,688,585,RGB,842cb5907d70cd4b671df285493bbd05,fdfe72c48512c0c6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0696.jpg
dataset_B,0697.jpg,0697,.jpg,85692,960,720,RGB,4f86e7196f63ceb2b4e6b4833e07af46,aed5a8b7a898d560,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0697.jpg
dataset_B,0698.jpg,0698,.jpg,247341,1080,1350,RGB,9ff648c2e80c8af4447b0281e6465b9d,eac2803d6bd3d349,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0698.jpg
dataset_B,0699.jpg,0699,.jpg,76636,750,743,RGB,6c2f900c9e39982414610203100e2c5a,bdb4808bc3cacad3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0699.jpg
dataset_B,0700.jpg,0700,.jpg,35320,900,1125,RGB,f4c2ea454020b322445b25b305be36b0,bb26669966669926,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0700.jpg
dataset_B,0701.jpg,0701,.jpg,117244,1080,810,RGB,06dedc6b8a0a8d0e8dfa13695455f10f,c1b13edaea4f9260,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0701.jpg
dataset_B,0702.jpg,0702,.jpg,129515,742,742,RGB,41a0c702b947f97794307a03f85fffe3,ff8c801fc87b2362,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0702.jpg
dataset_B,0703.jpg,0703,.jpg,78158,640,640,RGB,64f6380f433b1cc97187fa13fa1187bc,c3e33e3b888017cf,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0703.jpg
dataset_B,0704.jpg,0704,.jpg,102212,726,726,RGB,66ba78a347fb5fce1108babb1a86e48b,fed4a00a957ef520,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0704.jpg
dataset_B,0705.jpg,0705,.jpg,99856,1080,606,RGB,24944facc5aaf629c42823e48ea8864e,c53f8328d227d527,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0705.jpg
dataset_B,0706.jpg,0706,.jpg,52153,750,750,RGB,f6b7fe2c12bdf3ad8b5ada02db4a3f43,ac3dd5e22a4ad0b5,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0706.jpg
dataset_B,0707.jpg,0707,.jpg,50540,750,750,RGB,f1177ba96c21925cd9a8b0d463be8df6,8fa1208f357bdb30,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0707.jpg
dataset_B,0708.jpg,0708,.jpg,80471,750,750,RGB,d4d8b481e65bae0a25e2e05b6baf9c0c,fec8f033f03c883c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0708.jpg
dataset_B,0709.jpg,0709,.jpg,182972,1080,1080,RGB,c0058a0a4ead0b7141b5c9e0370e9fcf,b6108f2fc03dde34,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0709.jpg
dataset_B,0710.jpg,0710,.jpg,119970,750,750,RGB,7ed5c49d599793c875eff0cee5ae18dd,9b8f37a4b0c049cf,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0710.jpg
dataset_B,0711.jpg,0711,.jpg,61403,900,1125,RGB,4b73da6fa06f3f118dad356ab1212269,beb4b48d06179ce4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0711.jpg
dataset_B,0712.jpg,0712,.jpg,85134,750,750,RGB,26ed85bea5e15852248527d7e964f7a9,a145dd9e13c6c876,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0712.jpg
dataset_B,0713.jpg,0713,.jpg,80789,750,750,RGB,50bbdae7c761095ce838d4a1189a0d32,a880853d377bda8d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0713.jpg
